student_id,gender,age,department,year_of_study,socio_economic_status,parental_education,hostel_status,attendance_percentage,internal_marks,assignment_score,lab_performance,previous_sem_gpa,backlogs,study_hours_per_week,participation,extracurricular_score,login_frequency,library_usage,online_course_completion,discipline_records,stress_level,current_gpa,pass_fail,at_risk_student
STU01513,Female,21,CIVIL,3,Low,Diploma,Hosteller,59.75,57.4,100.0,64.75,7.76,2,30.66,Low,67.0,13.94,16.0,21.28,0,Medium,6.83,1,1
STU01514,Male,23,EEE,2,High,Bachelor,Day Scholar,80.61,62.26,53.78,74.88,6.78,0,17.08,Low,75.52,98.86,19.52,56.94,1,Low,5.43,1,0
STU01515,Female,23,MBA,2,High,Bachelor,Hosteller,76.96,55.55,65.13,64.22,6.99,2,20.16,Low,23.04,52.79,12.26,26.94,0,High,6.48,1,1
STU01516,Male,20,MCA,2,Medium,Master,Day Scholar,70.9,45.77,79.47,75.84,6.64,1,26.28,Medium,57.19,70.66,30.0,58.2,0,Medium,5.52,1,0
STU01517,Female,20,MCA,1,Medium,Diploma,Day Scholar,95.04,61.79,73.71,65.5,7.21,0,16.65,Low,74.09,56.97,12.75,60.33,0,High,6.01,1,0
STU01518,Male,22,MCA,4,Medium,Bachelor,Day Scholar,72.08,85.47,47.94,79.9,5.43,1,15.61,Low,0.0,67.23,16.68,45.97,0,High,5.41,1,0
STU01519,Female,22,CIVIL,1,Low,No Degree,Hosteller,85.16,60.38,75.37,65.5,6.16,1,5.0,Medium,39.9,48.85,18.97,13.74,0,Medium,6.7,1,0
STU01520,Female,25,MCA,4,Medium,No Degree,Hosteller,77.04,73.06,48.99,64.19,4.47,1,19.25,Low,57.7,82.77,25.99,55.19,0,Medium,6.05,1,0
STU01521,Male,18,MECH,1,Low,Bachelor,Day Scholar,58.8,60.4,54.73,83.24,7.67,0,22.81,Medium,52.79,25.32,17.27,18.0,2,Low,5.21,1,1
STU01522,Male,19,ECE,1,High,Diploma,Hosteller,81.72,48.53,79.59,70.09,5.75,3,23.86,Medium,36.6,67.67,13.9,36.07,0,High,5.7,1,1
STU01523,Male,22,MECH,4,High,Bachelor,Day Scholar,59.92,58.61,58.33,61.42,7.63,1,21.71,High,13.36,68.87,9.15,52.17,0,Medium,5.66,0,1
STU01524,Male,21,EEE,1,Low,PhD,Day Scholar,67.76,77.52,46.29,61.5,4.55,0,15.46,Medium,58.72,35.49,15.19,64.5,0,Low,5.3,1,0
STU01525,Female,21,ECE,1,Medium,Master,Day Scholar,73.43,58.5,64.82,69.24,7.24,1,20.53,Low,60.62,54.26,18.07,44.87,0,High,6.06,1,0
STU01526,Female,21,ECE,1,Medium,Diploma,Day Scholar,77.49,70.56,74.74,82.75,6.42,1,20.22,Medium,41.32,96.86,9.9,43.5,0,High,7.06,1,0
STU01527,Male,24,ECE,4,Medium,Bachelor,Hosteller,89.73,59.9,94.76,67.22,6.68,0,21.37,Medium,25.79,62.47,13.65,41.86,0,Medium,6.79,1,0
STU01528,Male,25,MECH,4,Medium,Bachelor,Hosteller,65.28,57.89,78.41,86.77,5.35,1,6.02,High,72.15,35.01,9.38,56.52,1,High,5.01,1,0
STU01529,Female,23,ECE,2,Medium,Bachelor,Day Scholar,64.39,37.33,64.65,57.18,6.78,0,23.73,Medium,42.15,46.52,17.84,55.7,0,Medium,4.9,1,1
STU01530,Male,23,CSE,3,Low,Bachelor,Day Scholar,69.99,77.64,57.93,66.14,5.7,1,28.72,Medium,74.47,43.7,18.16,53.25,1,Low,6.27,1,0
STU01531,Female,21,ECE,4,Medium,Diploma,Day Scholar,82.5,62.61,60.87,62.8,3.22,3,21.15,Low,62.7,31.04,7.23,68.82,0,Medium,6.72,0,1
STU01532,Male,20,CSE,3,Low,Bachelor,Day Scholar,87.9,54.5,56.46,69.56,6.91,1,27.24,Low,39.69,49.41,11.02,42.37,0,Low,5.81,0,0
STU01533,Male,23,MBA,2,Medium,PhD,Day Scholar,59.95,68.75,81.5,61.95,6.41,0,28.72,Medium,39.88,72.83,13.9,54.99,0,Low,6.09,1,1
STU01534,Male,18,CIVIL,1,Low,No Degree,Day Scholar,78.0,75.79,71.39,63.36,5.88,0,12.4,Medium,51.67,39.14,6.27,100.0,1,High,6.47,1,0
STU01535,Female,24,MBA,3,Medium,Bachelor,Hosteller,80.66,94.24,69.99,98.7,5.94,0,30.17,Medium,58.21,65.38,9.84,28.87,0,Medium,6.25,1,0
STU01536,Male,19,ECE,2,High,No Degree,Hosteller,87.72,80.71,68.52,78.22,7.31,1,14.25,Low,37.42,55.52,21.55,72.69,0,Low,7.46,0,0
STU01537,Female,24,MECH,3,Low,Bachelor,Day Scholar,67.77,42.39,82.16,100.0,7.05,2,15.74,Medium,68.27,67.15,15.79,64.83,2,Low,6.16,0,1
STU01538,Male,20,CSE,3,Medium,PhD,Day Scholar,79.37,76.32,71.03,77.02,4.3,1,33.73,High,52.35,41.14,12.81,27.66,0,Medium,6.19,0,0
STU01539,Male,21,MECH,2,Low,PhD,Day Scholar,81.43,81.09,80.61,76.88,7.56,0,13.49,High,17.29,65.97,14.48,84.63,1,Medium,7.0,1,0
STU01540,Female,21,CIVIL,4,Low,Bachelor,Day Scholar,71.31,73.27,47.72,77.06,5.53,1,25.98,Low,34.21,44.01,10.49,29.75,1,High,6.39,0,0
STU01541,Male,23,ECE,4,Medium,Bachelor,Day Scholar,81.77,83.19,69.16,85.91,6.62,2,13.55,Medium,36.59,70.05,17.36,53.96,0,Medium,6.5,1,1
STU01542,Male,20,MCA,2,Medium,Bachelor,Hosteller,65.73,47.87,66.93,43.75,8.7,1,25.34,Medium,42.19,68.02,8.56,51.14,0,Medium,4.46,0,1
STU01543,Male,18,CSE,1,Low,Diploma,Day Scholar,83.21,75.94,58.36,77.88,7.17,1,17.77,Medium,52.3,53.82,8.45,61.67,0,Medium,8.06,1,0
STU01544,Female,22,MCA,4,Low,Bachelor,Day Scholar,71.64,87.35,70.6,67.63,5.03,1,16.86,High,27.3,70.68,8.49,71.01,1,High,6.19,0,0
STU01545,Male,21,MBA,2,Medium,Master,Hosteller,67.96,56.96,67.47,69.1,5.61,1,7.74,Medium,39.24,53.83,14.65,54.17,0,Medium,5.68,0,0
STU01546,Male,19,MBA,2,Medium,Master,Day Scholar,64.68,71.0,81.06,72.5,4.25,1,16.14,Low,68.76,14.51,12.67,36.48,0,Low,6.44,1,1
STU01547,Male,18,EEE,1,Medium,Bachelor,Hosteller,100.0,53.65,81.69,94.48,5.81,0,19.42,Medium,61.58,68.15,9.85,29.94,0,Medium,5.6,1,0
STU01548,Female,21,EEE,2,Low,Bachelor,Day Scholar,80.25,37.5,53.29,58.02,8.58,1,19.13,Medium,16.81,54.51,7.21,100.0,2,Low,5.55,0,0
STU01549,Male,21,MBA,3,Medium,Bachelor,Day Scholar,76.27,58.6,67.77,66.65,6.26,1,11.83,Low,61.64,9.99,19.18,36.03,1,High,6.66,1,0
STU01550,Female,20,MECH,1,Low,Master,Day Scholar,66.87,65.37,62.17,67.81,5.9,2,9.35,High,48.64,85.43,17.75,37.03,0,Medium,5.43,1,1
STU01551,Male,21,MCA,1,Medium,PhD,Day Scholar,96.36,72.91,87.47,68.94,5.91,0,18.52,Medium,66.69,29.51,10.28,41.62,0,High,7.99,1,0
STU01552,Female,24,CIVIL,3,Medium,Diploma,Hosteller,81.31,66.04,84.08,77.44,6.56,0,14.05,Low,61.0,82.73,12.6,39.8,1,Medium,7.0,1,0
STU01553,Female,22,CSE,4,Low,Diploma,Hosteller,87.95,47.18,77.58,53.86,6.6,0,9.12,Medium,24.09,35.69,17.89,70.9,0,Medium,5.98,1,0
STU01554,Female,23,MCA,4,Medium,Bachelor,Day Scholar,72.28,48.46,67.15,72.46,7.84,0,18.64,Medium,11.36,37.79,13.24,16.02,1,Low,5.33,1,0
STU01555,Female,21,MBA,3,High,No Degree,Hosteller,70.89,70.15,64.26,77.87,5.56,0,18.72,Low,72.25,66.17,13.54,13.25,0,Medium,5.73,1,0
STU01556,Female,20,CSE,2,Low,Bachelor,Hosteller,82.84,54.26,74.61,75.15,8.01,0,17.13,Medium,66.58,58.57,2.41,4.68,1,Medium,5.38,1,0
STU01557,Female,21,ECE,1,High,Bachelor,Day Scholar,83.79,73.02,67.55,51.43,9.27,1,14.11,Low,65.16,71.92,6.13,30.25,0,Medium,6.87,0,0
STU01558,Female,24,EEE,3,High,Master,Hosteller,80.51,53.15,55.44,65.35,4.89,0,15.23,Low,56.47,40.86,9.32,75.61,0,Medium,5.56,1,0
STU01559,Female,25,CSE,4,High,Bachelor,Day Scholar,78.2,58.5,86.4,65.59,7.92,1,24.68,Low,31.98,48.6,15.17,55.67,0,Low,6.09,1,0
STU01560,Female,21,EEE,1,Medium,Bachelor,Hosteller,82.23,93.91,73.57,66.01,6.3,0,24.02,High,71.83,34.66,19.68,48.85,0,Medium,7.59,1,0
STU01561,Male,20,MCA,3,Medium,Master,Hosteller,66.74,58.22,89.38,88.15,8.36,1,18.55,Medium,46.56,75.58,16.22,3.28,1,Medium,7.03,0,0
STU01562,Female,20,MECH,3,Medium,Diploma,Hosteller,82.86,69.14,60.87,64.33,8.7,0,16.99,Medium,77.59,29.6,9.26,51.06,0,Medium,6.96,1,0
STU01563,Male,20,CSE,3,High,Bachelor,Hosteller,75.45,76.31,77.5,93.7,6.51,1,11.78,High,61.16,32.97,16.8,44.41,0,Medium,6.62,0,0
STU01564,Male,22,EEE,4,High,PhD,Day Scholar,79.43,63.59,68.33,90.85,6.99,0,15.07,Medium,21.2,45.97,21.65,45.84,0,High,6.54,1,0
STU01565,Female,22,MBA,3,Medium,Bachelor,Hosteller,57.96,58.22,78.6,42.4,6.58,1,11.6,Medium,41.33,40.88,18.64,52.06,1,Low,5.29,1,1
STU01566,Male,21,MECH,2,High,Master,Hosteller,68.56,60.52,84.01,69.58,8.05,0,5.0,Low,97.11,59.29,16.67,30.31,1,High,6.82,1,0
STU01567,Male,25,MBA,4,Medium,No Degree,Hosteller,76.51,89.88,65.66,95.85,7.73,0,11.52,Medium,51.8,80.41,2.53,53.01,1,Medium,7.52,1,0
STU01568,Male,25,CIVIL,4,Low,Bachelor,Day Scholar,81.91,74.57,85.48,79.05,6.98,0,22.18,Medium,63.15,24.45,9.23,9.42,0,Medium,6.63,1,0
STU01569,Male,21,CSE,1,Low,Diploma,Hosteller,66.22,58.78,82.63,64.34,6.6,0,18.4,Medium,47.3,59.28,12.45,27.61,1,Medium,6.07,1,0
STU01570,Male,21,MECH,4,Medium,Master,Day Scholar,91.04,64.47,64.83,57.6,6.55,0,11.89,High,63.25,100.0,19.14,47.23,0,Medium,6.9,1,0
STU01571,Male,23,CIVIL,2,Medium,Bachelor,Hosteller,75.88,74.91,81.04,76.39,6.81,0,16.33,Medium,22.65,23.87,15.57,52.7,0,High,6.76,1,0
STU01572,Male,25,CSE,4,Medium,Bachelor,Day Scholar,55.0,79.96,60.38,84.47,5.71,0,14.72,Medium,50.05,58.52,14.99,37.59,0,Low,5.3,1,1
STU01573,Female,18,CIVIL,1,Medium,No Degree,Day Scholar,86.22,76.37,76.35,79.81,6.57,0,8.68,Medium,73.86,46.05,4.58,37.39,0,Low,7.39,1,0
STU01574,Female,22,MCA,2,Low,Master,Day Scholar,69.86,83.2,66.78,91.34,6.13,0,17.86,Medium,70.85,58.17,13.26,65.92,0,Low,7.31,1,0
STU01575,Male,24,MBA,3,Low,No Degree,Day Scholar,63.63,63.41,44.95,76.84,8.22,0,17.82,Low,41.7,15.21,17.5,65.64,0,Low,6.06,1,1
STU01576,Male,21,MBA,2,High,Bachelor,Hosteller,86.0,39.57,77.94,42.1,5.77,0,17.18,Low,70.13,56.27,11.78,77.46,1,Low,6.03,1,0
STU01577,Male,18,EEE,1,Low,Bachelor,Hosteller,68.99,61.28,92.17,67.49,7.12,1,17.27,High,24.63,34.62,22.14,35.35,2,Medium,6.4,1,0
STU01578,Female,23,MBA,2,Medium,PhD,Day Scholar,63.72,42.3,72.3,80.29,5.12,0,20.32,Medium,44.95,43.29,4.32,57.73,2,Medium,4.97,1,1
STU01579,Female,19,ECE,1,Medium,No Degree,Hosteller,71.6,56.58,77.71,99.67,6.66,2,22.54,Medium,69.84,82.82,15.22,49.98,0,High,5.77,1,1
STU01580,Female,19,MCA,2,Medium,Bachelor,Day Scholar,87.89,71.67,52.22,71.07,5.42,2,26.99,Low,37.11,35.74,15.83,29.16,0,Medium,5.99,0,1
STU01581,Male,22,EEE,2,Low,PhD,Hosteller,75.64,62.3,53.5,62.83,6.91,0,19.89,Medium,74.35,46.1,4.11,39.66,1,Medium,5.63,1,0
STU01582,Female,23,EEE,2,Medium,No Degree,Day Scholar,75.54,81.65,42.6,74.95,6.01,1,18.13,Medium,42.88,86.25,10.95,71.61,2,Medium,5.7,1,0
STU01583,Male,23,CIVIL,4,High,Diploma,Day Scholar,79.4,62.4,76.92,68.62,8.84,0,16.66,Low,65.59,27.18,22.15,25.29,0,High,6.45,1,0
STU01584,Female,21,CSE,1,Medium,No Degree,Day Scholar,66.49,50.73,70.22,68.94,5.58,0,14.12,Medium,71.14,52.94,18.59,7.68,1,Medium,5.2,1,0
STU01585,Female,23,CIVIL,2,High,Diploma,Hosteller,75.82,67.28,95.04,74.27,5.37,0,11.13,Low,7.2,31.76,12.72,81.85,0,Medium,5.91,1,0
STU01586,Female,22,MECH,1,Medium,Diploma,Hosteller,69.55,60.4,80.46,66.87,7.26,0,19.42,High,26.2,41.28,4.47,65.04,0,Low,6.62,1,0
STU01587,Male,24,CSE,3,Medium,Bachelor,Hosteller,75.96,69.0,60.82,66.8,6.69,0,28.16,Medium,61.76,65.34,11.15,30.97,1,Low,5.43,1,0
STU01588,Male,21,ECE,4,Medium,Diploma,Day Scholar,77.19,53.19,86.35,67.3,7.23,0,14.61,Medium,28.44,100.0,15.57,43.04,0,High,5.83,1,0
STU01589,Male,22,ECE,2,High,No Degree,Day Scholar,71.61,71.98,64.75,50.16,7.25,0,31.52,Medium,45.35,58.67,14.87,75.49,0,Low,6.54,1,0
STU01590,Male,19,MECH,2,Medium,Bachelor,Day Scholar,75.07,67.71,100.0,68.72,6.56,0,21.71,High,50.61,42.23,5.93,39.94,1,High,7.38,1,0
STU01591,Male,21,EEE,4,Medium,Diploma,Hosteller,77.37,62.3,54.73,69.76,6.08,0,18.56,Medium,43.61,56.44,9.62,59.0,0,Low,5.48,1,0
STU01592,Male,24,CIVIL,3,Medium,Diploma,Day Scholar,73.17,45.01,72.51,47.46,6.4,0,5.0,Low,74.61,29.88,9.87,46.78,0,Medium,5.59,1,0
STU01593,Female,18,CSE,1,Low,Master,Hosteller,80.91,63.42,76.78,74.09,4.79,0,19.71,High,33.27,52.28,16.61,42.01,0,Medium,5.89,1,0
STU01594,Male,24,CIVIL,3,Medium,Bachelor,Day Scholar,84.43,80.75,80.47,70.55,7.14,1,18.14,High,87.65,61.14,5.96,71.82,0,Low,7.3,0,0
STU01595,Male,23,MECH,3,Medium,No Degree,Hosteller,60.38,47.79,59.77,83.08,9.34,1,5.0,Medium,63.09,63.99,13.7,18.84,0,High,6.06,0,1
STU01596,Female,20,EEE,2,Low,Diploma,Day Scholar,71.56,70.42,65.45,70.22,5.08,0,18.25,Medium,34.16,55.09,15.27,90.99,0,Low,6.29,1,0
STU01597,Female,21,EEE,1,High,Diploma,Day Scholar,81.02,69.95,88.37,75.21,4.84,1,14.7,Low,22.25,73.99,5.89,70.02,0,High,6.17,1,0
STU01598,Female,23,CSE,2,High,Master,Day Scholar,68.12,73.91,46.32,89.9,5.87,1,10.38,Low,61.7,43.99,10.16,33.24,0,Medium,5.56,1,0
STU01599,Female,20,MCA,2,High,Diploma,Day Scholar,75.51,77.29,64.14,98.52,3.87,1,17.72,Low,50.71,56.17,13.31,60.2,0,Low,7.32,0,0
STU01600,Female,20,CIVIL,1,Medium,Bachelor,Day Scholar,57.67,75.84,76.07,88.97,4.66,3,13.65,Low,36.87,100.0,8.68,66.88,0,High,5.47,1,1
STU01601,Male,20,CSE,1,Medium,Master,Day Scholar,68.12,63.96,55.85,49.97,7.78,0,19.07,Low,6.46,43.3,3.5,49.49,0,Medium,5.56,1,0
STU01602,Male,20,ECE,3,High,Bachelor,Hosteller,71.42,59.57,52.81,63.59,7.98,0,10.57,Low,0.0,91.73,18.84,57.12,0,High,5.28,1,0
STU01603,Male,25,EEE,4,Medium,Master,Hosteller,83.75,74.83,63.1,71.54,7.15,0,26.68,Medium,44.59,86.97,3.65,66.37,0,High,6.6,1,0
STU01604,Female,24,MCA,4,Low,Diploma,Hosteller,86.32,66.66,78.36,72.38,6.59,0,7.18,High,46.95,40.98,3.91,29.05,1,High,6.38,1,0
STU01605,Female,23,CSE,3,Medium,PhD,Day Scholar,55.0,73.74,64.51,57.23,5.35,1,14.11,Low,17.89,57.62,13.89,64.13,0,Medium,6.21,1,1
STU01606,Female,19,MBA,1,Low,Diploma,Day Scholar,88.13,63.77,95.63,53.05,9.34,0,23.33,Low,73.89,64.19,0.0,26.3,2,Medium,8.14,1,0
STU01607,Female,21,MBA,4,Medium,Diploma,Day Scholar,80.78,65.18,85.07,61.77,6.57,0,31.95,Medium,31.74,69.9,22.78,27.04,1,Low,6.21,1,0
STU01608,Male,20,MBA,3,Low,Master,Day Scholar,90.13,87.51,69.12,83.85,5.68,2,10.42,Low,61.67,38.43,8.88,76.46,0,Medium,6.55,1,1
STU01609,Female,23,MBA,2,Medium,Bachelor,Day Scholar,65.48,64.02,47.26,56.97,6.71,0,20.05,Medium,22.71,17.58,11.95,2.52,0,Low,5.14,1,0
STU01610,Male,21,ECE,3,Low,No Degree,Day Scholar,88.2,79.6,88.2,64.55,7.28,0,23.92,Medium,47.31,67.41,13.75,69.01,0,Medium,6.57,1,0
STU01611,Male,24,MECH,3,Medium,PhD,Hosteller,71.78,66.11,43.33,51.56,6.69,1,15.56,Low,19.33,50.65,11.92,35.43,0,Low,5.74,1,0
STU01612,Male,22,MECH,2,Low,Master,Day Scholar,84.32,43.73,93.54,68.36,6.94,1,17.52,High,15.37,61.47,3.71,95.41,1,High,6.21,0,0
STU01613,Female,20,CSE,1,High,Master,Day Scholar,70.48,92.44,86.84,82.61,7.85,2,10.69,High,88.3,78.2,13.21,10.56,1,High,7.25,0,1
STU01614,Male,23,MBA,2,Low,Master,Day Scholar,66.12,66.33,99.51,59.76,6.06,1,7.4,Medium,61.04,58.73,14.2,46.46,0,Medium,7.14,0,0
STU01615,Male,24,CSE,3,Low,PhD,Day Scholar,87.58,87.28,66.26,61.92,4.36,1,5.0,Medium,0.0,57.74,13.6,38.07,0,Low,6.34,1,0
STU01616,Male,24,MCA,4,High,Bachelor,Hosteller,74.74,61.92,88.78,81.59,8.58,0,18.36,Medium,21.86,44.58,15.44,86.0,2,High,6.84,1,0
STU01617,Male,18,CIVIL,1,Low,Diploma,Hosteller,71.61,62.77,56.25,71.09,3.61,2,15.71,High,67.4,78.84,8.8,63.09,0,Medium,6.04,1,1
STU01618,Male,21,MBA,4,Medium,PhD,Day Scholar,76.77,90.78,61.2,84.61,6.4,2,17.61,Medium,27.12,63.91,16.15,38.24,1,High,6.56,0,1
STU01619,Female,20,CSE,1,Medium,Bachelor,Day Scholar,86.46,64.5,65.08,80.3,5.1,1,16.97,Low,61.18,41.61,17.84,100.0,0,Medium,5.51,1,0
STU01620,Male,21,ECE,4,High,Bachelor,Hosteller,75.87,53.6,48.55,82.51,5.03,1,24.84,Low,65.35,80.41,7.28,83.74,0,High,4.87,1,1
STU01621,Male,21,MECH,1,Low,Bachelor,Day Scholar,71.31,57.22,83.41,74.64,6.3,0,22.7,Low,80.89,54.44,2.41,32.43,0,Low,5.47,1,0
STU01622,Female,20,MBA,3,Medium,Bachelor,Day Scholar,67.57,75.87,48.52,73.45,7.37,1,11.19,Medium,29.18,45.78,30.0,62.7,0,Low,6.76,0,0
STU01623,Male,23,CSE,4,High,PhD,Day Scholar,67.81,70.0,76.61,59.1,8.8,1,16.75,Medium,63.61,62.79,23.34,19.65,0,Low,6.45,1,0
STU01624,Male,20,MBA,2,Medium,Diploma,Day Scholar,72.35,71.2,73.49,76.88,8.04,0,21.08,Medium,58.26,29.61,11.75,22.46,2,Medium,6.92,1,0
STU01625,Female,25,MCA,4,Medium,Diploma,Day Scholar,85.9,62.2,83.88,87.41,3.77,1,12.84,High,29.43,53.67,14.27,72.62,0,Medium,6.51,0,0
STU01626,Female,21,MBA,3,Medium,Master,Hosteller,85.79,71.65,75.82,56.78,6.97,1,17.59,Low,18.71,47.09,17.76,74.52,1,Low,6.96,0,0
STU01627,Male,23,ECE,4,Medium,Bachelor,Hosteller,60.14,48.44,59.15,85.41,5.98,0,19.0,Medium,41.22,39.36,8.47,76.68,0,Medium,4.66,1,1
STU01628,Male,21,MCA,3,Low,Bachelor,Day Scholar,61.28,65.5,61.77,82.15,5.72,2,16.49,Medium,50.25,90.06,10.28,60.07,1,Medium,5.0,1,1
STU01629,Female,24,EEE,4,Medium,Diploma,Hosteller,83.05,85.47,49.9,69.01,6.93,0,26.62,Medium,59.57,63.12,16.91,69.11,1,Low,6.83,1,0
STU01630,Female,23,MCA,3,High,Bachelor,Hosteller,73.2,78.52,90.89,66.03,2.79,1,18.29,Medium,64.27,47.72,8.22,41.11,0,Medium,6.4,0,0
STU01631,Male,23,MBA,2,High,PhD,Day Scholar,68.32,71.44,64.45,69.58,4.49,2,16.39,Medium,0.0,46.7,3.27,23.93,0,Low,5.53,0,1
STU01632,Male,21,EEE,3,Medium,Bachelor,Day Scholar,66.14,67.81,50.51,64.66,4.97,0,16.79,Low,22.01,61.29,14.67,100.0,0,Medium,4.53,1,1
STU01633,Female,21,ECE,3,Low,Diploma,Day Scholar,83.44,66.84,69.11,77.64,9.76,2,24.45,Medium,26.0,88.53,20.14,65.1,1,Medium,7.18,1,1
STU01634,Female,23,EEE,4,Medium,PhD,Hosteller,87.42,76.49,63.87,69.77,6.08,0,17.49,Low,19.06,64.48,20.42,51.26,0,Medium,7.68,1,0
STU01635,Female,24,MBA,4,High,Master,Hosteller,100.0,75.43,63.59,50.79,7.83,2,24.32,Medium,32.81,45.92,1.46,0.0,0,Medium,7.33,1,1
STU01636,Male,18,CSE,1,Medium,Bachelor,Day Scholar,77.98,61.06,78.71,54.57,6.33,0,16.0,Medium,45.1,59.31,1.44,8.32,1,Low,6.6,1,0
STU01637,Female,23,CIVIL,3,High,PhD,Day Scholar,66.79,62.45,49.33,68.65,6.08,0,21.02,High,39.83,89.45,12.51,0.0,0,Low,5.63,1,0
STU01638,Male,20,MECH,1,Medium,Master,Day Scholar,78.06,72.28,65.05,50.62,7.2,0,19.6,Medium,54.65,42.91,20.96,50.2,0,High,6.58,1,0
STU01639,Female,21,CSE,1,Medium,Diploma,Hosteller,81.74,72.4,71.17,62.29,6.47,0,16.93,Low,67.15,67.24,12.11,0.0,0,Medium,6.72,1,0
STU01640,Male,19,MBA,1,High,Diploma,Hosteller,61.42,66.81,84.8,50.09,6.25,1,33.16,Medium,28.53,42.06,7.78,18.02,0,Low,5.7,1,1
STU01641,Female,23,MCA,3,Low,Master,Day Scholar,80.7,67.5,65.53,70.52,6.35,1,23.7,High,37.24,19.79,0.0,100.0,0,Medium,6.12,0,0
STU01642,Female,25,CSE,4,High,Bachelor,Hosteller,60.46,51.28,64.78,72.46,8.3,1,6.8,High,51.7,36.81,10.15,61.9,1,High,6.21,1,1
STU01643,Male,23,MCA,2,Low,Bachelor,Hosteller,92.44,84.09,67.12,79.14,5.84,0,17.45,Low,5.03,38.81,25.63,47.83,0,High,7.08,1,0
STU01644,Male,21,MECH,1,Medium,No Degree,Day Scholar,73.87,83.85,58.2,77.23,10.0,0,18.41,Low,62.63,70.53,8.03,6.59,0,Low,8.09,1,0
STU01645,Female,22,ECE,1,Medium,Diploma,Day Scholar,59.64,32.59,76.64,78.96,4.16,1,16.25,Medium,17.43,81.62,3.89,1.27,2,Medium,4.46,0,1
STU01646,Male,21,MBA,3,Medium,Master,Day Scholar,70.9,62.83,74.14,70.01,6.17,0,27.41,Medium,61.15,53.51,6.82,31.72,1,Low,5.28,1,0
STU01647,Female,23,MECH,2,Medium,Master,Day Scholar,56.77,52.67,53.94,61.87,5.58,1,20.16,High,70.99,45.03,13.95,59.1,0,Medium,4.48,0,1
STU01648,Male,23,MECH,2,High,Master,Day Scholar,78.48,56.23,74.66,64.14,7.29,0,28.51,Low,47.42,30.63,10.72,50.53,0,Medium,5.79,1,0
STU01649,Male,23,MBA,3,High,Bachelor,Hosteller,83.92,63.38,49.24,65.6,5.9,0,11.65,Low,20.39,33.92,20.0,62.8,1,Medium,6.65,1,0
STU01650,Female,21,ECE,4,Medium,Bachelor,Day Scholar,89.87,54.61,63.94,46.78,6.93,1,18.19,Medium,2.4,21.79,12.49,61.64,1,High,5.77,1,0
STU01651,Female,24,MCA,3,Medium,Bachelor,Day Scholar,74.92,62.05,70.64,66.33,6.7,0,22.92,Low,76.69,54.7,8.27,14.08,0,Medium,7.47,1,0
STU01652,Female,24,MBA,3,Low,Bachelor,Hosteller,96.98,51.75,52.58,71.47,7.72,0,20.7,Medium,67.09,79.4,8.27,28.41,1,Medium,6.46,1,0
STU01653,Female,21,CSE,2,Medium,Master,Day Scholar,67.8,71.85,68.87,61.28,4.91,2,15.87,Low,22.13,76.77,18.07,70.46,1,High,5.65,1,1
STU01654,Female,19,CSE,1,Low,Bachelor,Day Scholar,66.5,70.2,46.0,71.54,3.87,2,28.01,High,78.82,78.17,12.49,59.71,0,Medium,5.69,1,1
STU01655,Female,21,CIVIL,1,High,Diploma,Day Scholar,64.38,45.32,70.19,63.98,6.2,1,15.93,Low,78.88,48.76,12.4,45.62,0,Low,5.17,0,1
STU01656,Male,21,EEE,1,Low,Master,Hosteller,89.29,66.05,80.34,75.62,6.22,0,19.73,High,20.98,70.01,9.0,41.93,1,High,6.48,1,0
STU01657,Female,25,EEE,4,High,Diploma,Day Scholar,68.91,65.95,67.77,39.41,7.83,0,16.57,Medium,52.05,48.49,2.37,100.0,3,Low,5.94,1,0
STU01658,Female,19,MCA,2,Medium,Bachelor,Day Scholar,97.33,76.17,82.81,79.87,5.13,0,17.02,High,2.5,70.78,6.41,66.99,0,Low,7.93,1,0
STU01659,Female,24,CSE,3,High,No Degree,Hosteller,83.4,74.04,72.33,69.97,7.52,0,23.8,Medium,52.84,68.0,18.8,42.25,1,High,6.51,1,0
STU01660,Male,19,MBA,2,High,Diploma,Day Scholar,80.93,81.35,68.53,53.44,5.08,0,22.77,Medium,41.14,78.72,22.99,27.79,1,Low,6.47,1,0
STU01661,Female,23,CSE,3,Medium,No Degree,Hosteller,64.21,53.71,57.34,58.85,6.29,0,27.57,High,41.94,62.48,17.17,100.0,0,High,5.45,1,1
STU01662,Male,24,ECE,4,Low,Bachelor,Day Scholar,79.46,76.6,70.21,84.97,7.89,0,20.65,High,45.86,14.43,10.88,24.23,0,Low,6.46,1,0
STU01663,Female,23,CIVIL,4,High,Bachelor,Day Scholar,73.74,64.55,64.59,76.9,6.21,0,25.68,Low,67.59,42.86,12.3,80.44,0,Medium,6.36,1,0
STU01664,Female,24,EEE,3,Medium,Bachelor,Day Scholar,83.0,76.88,65.79,64.26,6.07,0,5.0,Medium,54.31,55.65,13.48,46.91,0,High,6.29,1,0
STU01665,Female,21,CIVIL,3,High,Bachelor,Hosteller,74.6,83.44,98.83,75.37,6.0,1,26.7,Medium,15.63,46.19,12.93,0.0,2,High,6.76,0,0
STU01666,Male,21,CIVIL,1,Medium,Master,Hosteller,84.39,71.06,75.76,84.81,4.36,0,17.58,Low,0.0,50.77,17.08,59.92,0,High,6.15,1,0
